Event	ID	Name			Wwise Object Path	Notes
	128625444	Door_Close			\Default Work Unit\SFX Events\Doors\Door_Close	
	271451359	Play_Enemy_Caution_Sounds			\Default Work Unit\SFX Events\Enemy\Play_Enemy_Caution_Sounds	
	278617630	Play_Ambience			\Default Work Unit\SFX Events\Ambience\Play_Ambience	
	377921503	Stop_Run_Heavy			\Default Work Unit\SFX Events\Stamina\Stop_Run_Heavy	
	523050301	Play_Lights_Power_On			\Default Work Unit\SFX Events\Lights\Play_Lights_Power_On	
	535830432	Door_Open			\Default Work Unit\SFX Events\Doors\Door_Open	
	1047608429	Start_Run			\Default Work Unit\SFX Events\Stamina\Start_Run	
	1225062921	Play_Lights_Power_Off			\Default Work Unit\SFX Events\Lights\Play_Lights_Power_Off	
	1238538214	Play_Ambient_Music			\Default Work Unit\Music Events\Play_Ambient_Music	
	1550503061	Death_Music			\Default Work Unit\Music Events\Death_Music	
	1602358412	Play_Footstep			\Default Work Unit\SFX Events\Footsteps\Play_Footstep	
	1708558952	Play_Enemy_Chase_Sounds			\Default Work Unit\SFX Events\Enemy\Play_Enemy_Chase_Sounds	
	2141040177	Stop_Run_Gentle			\Default Work Unit\SFX Events\Stamina\Stop_Run_Gentle	
	2477713992	Stop_Ambience			\Default Work Unit\SFX Events\Ambience\Stop_Ambience	
	3140010222	Stamina_Depleted			\Default Work Unit\SFX Events\Stamina\Stamina_Depleted	
	3237721180	Play_Chase_Music			\Default Work Unit\Music Events\Play_Chase_Music	
	3668695751	Play_Enemy_Footstep			\Default Work Unit\SFX Events\Enemy\Play_Enemy_Footstep	
	3793582191	Play_Enemy_Passive_Sounds			\Default Work Unit\SFX Events\Enemy\Play_Enemy_Passive_Sounds	

Switch Group	ID	Name			Wwise Object Path	Notes
	2384895876	Stamina_SwitchGroup			\Default Work Unit\SFX\Stamina_SwitchGroup	
	2636152114	Enemy_Footsteps_Switch			\Default Work Unit\SFX\Enemy\Enemy_Footsteps_Switch	
	3003400238	Footsteps_Movement_SwitchGroup			\Default Work Unit\SFX\Footsteps\Footsteps_Movement_SwitchGroup	
	3591549221	Footsteps_Surface_Type			\Default Work Unit\SFX\Footsteps\Footsteps_Surface_Type	

Switch	ID	Name	Switch Group			Notes
	137101767	Low_Stamina	Stamina_SwitchGroup			
	1086848559	Med_Stamina	Stamina_SwitchGroup			
	2215259642	Depleted_Stamina	Stamina_SwitchGroup			
	3010251139	High_Stamina	Stamina_SwitchGroup			
	2058049674	Wood	Enemy_Footsteps_Switch			
	2637588553	Tile	Enemy_Footsteps_Switch			
	340271938	Walking	Footsteps_Movement_SwitchGroup			
	499013305	Crouching	Footsteps_Movement_SwitchGroup			
	3863236874	Running	Footsteps_Movement_SwitchGroup			
	2058049674	Wood	Footsteps_Surface_Type			
	2637588553	Tile	Footsteps_Surface_Type			

Game Parameter	ID	Name			Wwise Object Path	Notes
	1444042553	Danger_Warning			\Default Work Unit\Gameplay Parameters\Danger_Warning	
	1647820939	Stamina_Level			\Default Work Unit\Gameplay Parameters\Stamina_Level	
	2255146617	Footsteps_Movement_Type			\Default Work Unit\Gameplay Parameters\Footsteps\Footsteps_Movement_Type	
	3056858324	Num_of_Keys			\Default Work Unit\Gameplay Parameters\Num_of_Keys	
	3591549221	Footsteps_Surface_Type			\Default Work Unit\Gameplay Parameters\Footsteps\Footsteps_Surface_Type	
	3872528370	Enemy_Footsteps_Surface_Type			\Default Work Unit\Gameplay Parameters\Enemy\Enemy_Footsteps_Surface_Type	

Modulator LFO	ID	Name			Wwise Object Path	Notes
	396463854	Enemy LFO 2			\Default Work Unit\Enemy LFO 2	
	550849548	EnemyLF0			\Default Work Unit\EnemyLF0	
	825176881	Ambience LFO			\Default Work Unit\Ambience LFO	

Audio Bus	ID	Name			Wwise Object Path	Notes
	393239870	SFX			\Default Work Unit\Master Audio Bus\SFX	
	3803692087	Master Audio Bus			\Default Work Unit\Master Audio Bus	
	3991942870	Music			\Default Work Unit\Master Audio Bus\Music	

Auxiliary Bus	ID	Name			Wwise Object Path	Notes
	718557711	RvbZone_Tiled_Rooms			\Default Work Unit\Master Audio Bus\RvbZone_Tiled_Rooms	
	741810926	RvbZone_Large_Rooms			\Default Work Unit\Master Audio Bus\RvbZone_Large_Rooms	
	1037034650	RvbZone_Small_Rooms			\Default Work Unit\Master Audio Bus\RvbZone_Small_Rooms	
	1102545430	RvbZone_Narrow_Rooms			\Default Work Unit\Master Audio Bus\RvbZone_Narrow_Rooms	

Effect plug-ins	ID	Name	Type				Notes
	915312894	Caution_var_7	Y:\Downloads\Test 2\.cache\Windows\SFX\Caution_var_7_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemy Sounds\Enemy Caution\Enemy Variations\Enemy Variations (Caution)\Caution_var_7		356516
	915953283	Chase_var_6	Y:\Downloads\Test 2\.cache\Windows\SFX\Chase_var_6_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemy Sounds\Enemy Chase\Enemy Variations\Chase_var_6		636316
	920230060	Chase_var_5	Y:\Downloads\Test 2\.cache\Windows\SFX\Chase_var_5_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemy Sounds\Enemy Chase\Enemy Variations\Chase_var_5		636316
	920327594	wood_fs_walk_1	Y:\Downloads\Test 2\.cache\Windows\SFX\wood_fs_walk_1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Footstep Movement Type Switch\Walking Footsteps\Wood Walk\wood_fs_walk_1		262336
	934296180	Low_Door_Open_2	Y:\Downloads\Test 2\.cache\Windows\SFX\Low_Door_Open_2_D5812706.wem		\Actor-Mixer Hierarchy\Default Work Unit\Doors\Door Close\Low Door Close\Low_Door_Open_2		529392
	942136021	Passive_var_1	Y:\Downloads\Test 2\.cache\Windows\SFX\Passive_var_1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemy Sounds\Enemy Passive\Enemy Passive Variations\Passive_var_1		618676
	945844893	Enemy Chase Loop	Y:\Downloads\Test 2\.cache\Windows\SFX\Chase_Loop_D79FB2B7.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemy Sounds\Enemy Chase\Enemy Chase Loop		4026548
	956539608	tile_fs_run_1	Y:\Downloads\Test 2\.cache\Windows\SFX\tile_fs_run_1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Footstep Movement Type Switch\Running Footsteps\Tile Run\tile_fs_run_1		262336
	963852125	wood_fs_crouch_4	Y:\Downloads\Test 2\.cache\Windows\SFX\wood_fs_crouch_4_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Footstep Movement Type Switch\Crouching Footsteps\Wood Crouch\wood_fs_crouch_4		262336
	973861806	Door_Close_1	Y:\Downloads\Test 2\.cache\Windows\SFX\Door_Close_1_8A14D8D0.wem		\Actor-Mixer Hierarchy\Default Work Unit\Doors\Door Close\Door Close\Door_Close_1		524480
	974208004	wood_fs_run_2	Y:\Downloads\Test 2\.cache\Windows\SFX\wood_fs_run_2_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Footstep Movement Type Switch\Running Footsteps\Wood Run\wood_fs_run_2		262336
	1004210125	wood_fs_walk_4	Y:\Downloads\Test 2\.cache\Windows\SFX\wood_fs_walk_4_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Footstep Movement Type Switch\Walking Footsteps\Wood Walk\wood_fs_walk_4		262336
	1014623936	tile_fs_crouch_5	Y:\Downloads\Test 2\.cache\Windows\SFX\tile_fs_crouch_5_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Footstep Movement Type Switch\Crouching Footsteps\Tile Crouch\tile_fs_crouch_5		262336
	1023230645	High_Door_Open_3	Y:\Downloads\Test 2\.cache\Windows\SFX\High_Door_Open_3_1ECCD5CF.wem		\Actor-Mixer Hierarchy\Default Work Unit\Doors\Door Close\High Door Close\High_Door_Open_3		529392
	1031611517	wood_fs_crouch_3	Y:\Downloads\Test 2\.cache\Windows\SFX\wood_fs_crouch_3_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Footstep Movement Type Switch\Crouching Footsteps\Wood Crouch\wood_fs_crouch_3		262336
	1032139791	High Stamina	Y:\Downloads\Test 2\.cache\Windows\SFX\High_Stamina_Breathing_D79FB2B7.wem		\Actor-Mixer Hierarchy\Default Work Unit\Stamina\Heavy Breathing Switch\High Stamina		1781648
	1032380085	Stop High Stamina	Y:\Downloads\Test 2\.cache\Windows\SFX\Stop_High_Stamina_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Stamina\Run Stop Switch\Stop High Stamina		904196
	1046225091	Chase_var_3	Y:\Downloads\Test 2\.cache\Windows\SFX\Chase_var_3_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Enemy Sounds\Enemy Chase\Enemy Variations\Chase_var_3		898460
	1052905808	wood_fs_run_4	Y:\Downloads\Test 2\.cache\Windows\SFX\wood_fs_run_4_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Footstep Movement Type Switch\Running Footsteps\Wood Run\wood_fs_run_4		262336

